Template Name,Template Display Name,Point Name,Data Type,Unit,Unit Symbol,Access Type,point_shorten
Chiller,Chiller,Low Suction Pressure Limit,Double,pound per square inch,psi,WRITABLE,ABCD
Chiller,Chiller,On Off Command,String,unitless,-,WRITABLE,ABCD
Chiller,Chiller,On Off Status,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Outside Air Temperature,Double,celsius,degC,READONLY,ABCD
Chiller,Chiller,Return Temperature,Double,celsius,degC,READONLY,ABCD
Chiller,Chiller,Run Status,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Setpoint,Double,celsius,degC,WRITABLE,ABCD
Chiller,Chiller,Supply Temperature,Double,celsius,degC,READONLY,ABCD
Chiller,Chiller,Total Capacity,Float,percent,%,READONLY,ABCD
Chiller,Chiller,Total Current,Double,ampere,A,READONLY,ABCD
Chiller,Chiller,Total Power,Double,kilowatt,kW,READONLY,ABCD
Chiller,Chiller,Trip Status,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Unsafe Suction Pressure Limit,Double,pound per square inch,psi,WRITABLE,ABCD
CCU,Close Control Unit,Coil Temperature,Double,celsius,degC,READONLY,ABCD
CCU,Close Control Unit,Common Alarm,String,unitless,-,READONLY,ABCD
CCU,Close Control Unit,Communication Status,String,unitless,-,READONLY,ABCD
CCU,Close Control Unit,Compressor Status,String,unitless,-,READONLY,ABCD
CCU,Close Control Unit,Dehumidifier Status,String,unitless,-,READONLY,ABCD
CCU,Close Control Unit,Electric heater 1 Status,String,unitless,-,READONLY,ABCD
CCU,Close Control Unit,Electric heater 2 Status,String,unitless,-,READONLY,ABCD
CCU,Close Control Unit,Fan Speed,Float,percent,%,READONLY,ABCD
CCU,Close Control Unit,Fan Status,String,unitless,-,READONLY,ABCD
CCU,Close Control Unit,Fault Status,String,unitless,-,READONLY,ABCD
CCU,Close Control Unit,Humidity Setpoint,Float,percent,%,READONLY,ABCD
CCU,Close Control Unit,Room Humidity,Float,percent,%,READONLY,ABCD
CCU,Close Control Unit,Room Temperature,Double,celsius,degC,READONLY,ABCD
CCU,Close Control Unit,Run Hours,Double,hour,hr,READONLY,ABCD
CCU,Close Control Unit,Temperature Setpoint,Double,celsius,degC,READONLY,ABCD
CCU,Close Control Unit,Unit Status,String,unitless,-,READONLY,ABCD
CCU,Close Control Unit,Valve Status,String,unitless,-,READONLY,ABCD
CondensorPump,Condensor Pump,HOA Status,String,unitless,-,READONLY,ABCD
CondensorPump,Condensor Pump,On Off Command,String,unitless,-,WRITABLE,ABCD
CondensorPump,Condensor Pump,Run Status,String,unitless,-,READONLY,ABCD
CondensorPump,Condensor Pump,Trip Status,String,unitless,-,READONLY,ABCD
CondensorPumpCommon,Condensor Pump Common,Return Header Temperature,Double,celsius,degC,READONLY,ABCD
CondensorPumpCommon,Condensor Pump Common,Supply Header Temperature,Double,celsius,degC,READONLY,ABCD
CoolingTower,Cooling Tower,HOA Status,String,unitless,-,READONLY,ABCD
CoolingTower,Cooling Tower,On Off Command,String,unitless,-,WRITABLE,ABCD
CoolingTower,Cooling Tower,Run Status,String,unitless,-,READONLY,ABCD
CoolingTower,Cooling Tower,Trip Status,String,unitless,-,READONLY,ABCD
CoolingTower,Cooling Tower,VFD Speed Command,Float,percent,%,WRITABLE,ABCD
CoolingTower,Cooling Tower,VFD Speed Feedback,Float,percent,%,READONLY,ABCD
CoolingTowerCommon,Cooling Tower Common,Return Header Temperature,Double,celsius,degC,READONLY,ABCD
CoolingTowerCommon,Cooling Tower Common,Supply Header Temperature,Double,celsius,degC,READONLY,ABCD
CPF,Corridor Pressurization Fan,Communication Status,String,unitless,-,READONLY,ABCD
CPF,Corridor Pressurization Fan,Damper Status,String,unitless,-,READONLY,ABCD
CPF,Corridor Pressurization Fan,HOA Status,String,unitless,-,READONLY,ABCD
CPF,Corridor Pressurization Fan,Run Status,String,unitless,-,READONLY,ABCD
CPF,Corridor Pressurization Fan,Trip Status,String,unitless,-,READONLY,ABCD
CorridorPressurizationFanCommon,Corridor Pressurization Fan Common,Common Fire Alarm,String,unitless,-,READONLY,ABCD
CorridorPressurizationFanCommon,Corridor Pressurization Fan Common,Communication Status,String,unitless,-,READONLY,ABCD
CorridorPressurizationFanCommon,Corridor Pressurization Fan Common,Differential Pressure 1,Double,pascal,Pa,READONLY,ABCD
DCPBTUMeter,DCP BTU Meter,Actual Power,Double,ton refrigeration,tR,READONLY,ABCD
DCPBTUMeter,DCP BTU Meter,Communication Status,String,unitless,-,READONLY,ABCD
DCPBTUMeter,DCP BTU Meter,Energy,Double,tons refrigeration hour,tR-hr,READONLY,ABCD
DCPBTUMeter,DCP BTU Meter,Energy Current Month,Double,tons refrigeration hour,tR-hr,READONLY,ABCD
DCPBTUMeter,DCP BTU Meter,Energy Current Year,Double,tons refrigeration hour,tR-hr,READONLY,ABCD
DCPBTUMeter,DCP BTU Meter,Energy Last Year,Double,tons refrigeration hour,tR-hr,READONLY,ABCD
DCPBTUMeter,DCP BTU Meter,Energy Yesterday,Double,tons refrigeration hour,tR-hr,READONLY,ABCD
DCPBTUMeter,DCP BTU Meter,Flow,Double,liters per second,L/s,READONLY,ABCD
DCPBTUMeter,DCP BTU Meter,Maximum Allowable Power,Double,ton refrigeration,tR,READONLY,ABCD
DCPBTUMeter,DCP BTU Meter,Maximum Power Current Month,Double,ton refrigeration,tR,READONLY,ABCD
DCPBTUMeter,DCP BTU Meter,Maximum Power Current Year,Double,ton refrigeration,tR,READONLY,ABCD
DCPBTUMeter,DCP BTU Meter,Return Temperature,Double,celsius,degC,READONLY,ABCD
DCPBTUMeter,DCP BTU Meter,Supply Temperature,Double,celsius,degC,READONLY,ABCD
DCPBTUMeter,DCP BTU Meter,Temperature Difference,Double,celsius,degC,READONLY,ABCD
DCPCommonHeader,DCP Common Header,Building Supply Maximum Temperature,Double,celsius,degC,READONLY,ABCD
DCPCommonHeader,DCP Common Header,Building Supply Minimum Temperature,Double,celsius,degC,READONLY,ABCD
DCPCommonHeader,DCP Common Header,DCP Design Delta T,Double,celsius,degC,READONLY,ABCD
DCPCommonHeader,DCP Common Header,DCP Design Supply Temperature,Double,celsius,degC,READONLY,ABCD
DCPCommonHeader,DCP Common Header,DCP Differential Pressure,Double,bar,bar,READONLY,ABCD
DCPCommonHeader,DCP Common Header,DCP Differential Pressure Setpoint,Double,bar,bar,READONLY,ABCD
DCPCommonHeader,DCP Common Header,DCP Return Pressure,Double,bar,bar,READONLY,ABCD
DCPCommonHeader,DCP Common Header,DCP Return Temperature,Double,celsius,degC,READONLY,ABCD
DCPCommonHeader,DCP Common Header,DCP Side Delta T,Double,celsius,degC,READONLY,ABCD
DCPCommonHeader,DCP Common Header,DCP Supply Pressure,Double,bar,bar,READONLY,ABCD
DCPCommonHeader,DCP Common Header,DCP Supply Temperature,Double,celsius,degC,READONLY,ABCD
DDCController,DDC Controller,Communication Status,String,unitless,-,READONLY,ABCD
DXUnit,DX Unit,Communication Status,String,unitless,-,READONLY,ABCD
DXUnit,DX Unit,Compressor Command,String,unitless,-,WRITABLE,ABCD
DXUnit,DX Unit,Damper Command,String,unitless,-,WRITABLE,ABCD
DXUnit,DX Unit,Damper Status,String,unitless,-,READONLY,ABCD
DXUnit,DX Unit,Filter Status,String,unitless,-,READONLY,ABCD
DXUnit,DX Unit,Indoor Fan Run Status,String,unitless,-,READONLY,ABCD
DXUnit,DX Unit,Plant Enable,String,unitless,-,WRITABLE,ABCD
DXUnit,DX Unit,Plant Reset,String,unitless,-,WRITABLE,ABCD
DXUnit,DX Unit,Return Temperature,Double,celsius,degC,READONLY,ABCD
DXUnit,DX Unit,Return Temperature Setpoint,Double,celsius,degC,WRITABLE,ABCD
DXUnit,DX Unit,Time Schedule,String,unitless,-,WRITABLE,ABCD
DayFuelTank,Day Fuel Tank,Communication Status,String,unitless,-,READONLY,ABCD
DayFuelTank,Day Fuel Tank,High Level Alarm,String,unitless,-,READONLY,ABCD
DayFuelTank,Day Fuel Tank,Low Level Alarm,String,unitless,-,READONLY,ABCD
DTAS,Disabled Toilet Alarm System,Communication Status,String,unitless,-,READONLY,ABCD
DTAS,Disabled Toilet Alarm System,System Alarm,String,unitless,-,READONLY,ABCD
DomesticWaterTank,Domestic Water Tank,Communication Status,String,unitless,-,READONLY,ABCD
DomesticWaterTank,Domestic Water Tank,Fire Level Setpoint,Double,meter,m,WRITABLE,ABCD
DomesticWaterTank,Domestic Water Tank,High Level Setpoint,Double,centimeter,cm,WRITABLE,ABCD
DomesticWaterTank,Domestic Water Tank,High Level Status,String,unitless,-,READONLY,ABCD
DomesticWaterTank,Domestic Water Tank,Level,Float,percent,%,READONLY,ABCD
DomesticWaterTank,Domestic Water Tank,Low Level Setpoint,Double,centimeter,cm,WRITABLE,ABCD
DomesticWaterTank,Domestic Water Tank,Low Level Status,String,unitless,-,READONLY,ABCD
DomesticWaterTank,Domestic Water Tank,Tank Level,Float,percent,%,READONLY,ABCD
DomesticWaterTank,Domestic Water Tank,Valve Command,String,unitless,-,WRITABLE,ABCD
DomesticWaterTank,Domestic Water Tank,Volume,Double,liter,L,READONLY,ABCD
DomesticWaterTank,Domestic Water Tank,Water Level,Double,centimeter,cm,READONLY,ABCD
DosingUnit,Dosing Unit,Common Fault,String,unitless,-,READONLY,ABCD
DosingUnit,Dosing Unit,Communication Status,String,unitless,-,READONLY,ABCD
DosingUnit,Dosing Unit,Level,String,unitless,-,READONLY,ABCD
DosingUnit,Dosing Unit,Level Status,String,unitless,-,READONLY,ABCD
DosingUnit,Dosing Unit,Low Chemical Level,String,unitless,-,READONLY,ABCD
DosingUnit,Dosing Unit,On Off Status,String,unitless,-,READONLY,ABCD
DosingUnit,Dosing Unit,Panel Health Status,String,unitless,-,READONLY,ABCD
DosingUnit,Dosing Unit,Pump 1 Run Status,String,unitless,-,READONLY,ABCD
DosingUnit,Dosing Unit,Pump 1 Trip Status,String,unitless,-,READONLY,ABCD
DosingUnit,Dosing Unit,Pump 2 Run Status,String,unitless,-,READONLY,ABCD
DosingUnit,Dosing Unit,Pump 2 Trip Status,String,unitless,-,READONLY,ABCD
DosingUnit,Dosing Unit,System Status,String,unitless,-,READONLY,ABCD
DrainagePump,Drainage Pump,Communication Status,String,unitless,-,READONLY,ABCD
DrainagePump,Drainage Pump,HOA Status,String,unitless,-,READONLY,ABCD
DrainagePump,Drainage Pump,Run Status,String,unitless,-,READONLY,ABCD
DrainagePump,Drainage Pump,Trip Status,String,unitless,-,READONLY,ABCD
DrainagePumpCommon,Drainage Pump Common,Communication Status,String,unitless,-,READONLY,ABCD
DrainagePumpCommon,Drainage Pump Common,Electric Trip Status,String,unitless,-,READONLY,ABCD
DrainagePumpCommon,Drainage Pump Common,High Level Status,String,unitless,-,READONLY,ABCD
DuctDetector,Duct Detector,Supervisory,String,unitless,-,READONLY,ABCD
EchologyUnit,Echology Unit,Bag Filter Status,String,unitless,-,READONLY,ABCD
EchologyUnit,Echology Unit,Ecology Filter Status,String,unitless,-,READONLY,ABCD
EchologyUnit,Echology Unit,Eology Filter Status,String,unitless,-,READONLY,ABCD
EchologyUnit,Echology Unit,Supply Fan Command,String,unitless,-,WRITABLE,ABCD
EchologyUnit,Echology Unit,Supply Fan HOA Status,String,unitless,-,READONLY,ABCD
EchologyUnit,Echology Unit,Supply Fan Run Status,String,unitless,-,READONLY,ABCD
EchologyUnit,Echology Unit,Supply Fan Trip Status,String,unitless,-,READONLY,ABCD
EchologyUnit,Echology Unit,Supply Fan VFD Speed Command,Float,percent,%,WRITABLE,ABCD
EchologyUnit,Echology Unit,Supply Fan VFD Speed Feedback,Float,percent,%,READONLY,ABCD
EmergencyLighting,Emergency Lighting,Common Fault Status,String,unitless,-,READONLY,ABCD
EmergencyLighting,Emergency Lighting,Communication Status,String,unitless,-,READONLY,ABCD
EmergencyLighting,Emergency Lighting,On Off Command,String,unitless,-,WRITABLE,ABCD
EmergencyLighting,Emergency Lighting,On Off Status,String,unitless,-,READONLY,ABCD
EmergencyLighting,Emergency Lighting,Power Status,String,unitless,-,READONLY,ABCD
EmergencyLighting,Emergency Lighting,Supply On Battery,String,unitless,-,READONLY,ABCD
EmergencyLighting,Emergency Lighting,Trip Status,String,unitless,-,READONLY,ABCD
EMDB,Emergency MDB,Communication Status,String,unitless,-,READONLY,ABCD
EMDB,Emergency MDB,On Off Status,String,unitless,-,READONLY,ABCD
EMDB,Emergency MDB,Trip Status,String,unitless,-,READONLY,ABCD
Escalator,Escalator,Communication Status,String,unitless,-,READONLY,ABCD
Escalator,Escalator,Fault Status,String,unitless,-,READONLY,ABCD
ExhaustAirDamper,Exhaust Air Damper,Communication Status,String,unitless,-,READONLY,ABCD
ExhaustAirDamper,Exhaust Air Damper,Damper Position,String,unitless,-,READONLY,ABCD
ExhaustFan,Exhaust Fan,Air Flow Fail Status,String,unitless,-,READONLY,ABCD
ExhaustFan,Exhaust Fan,CO Level Sensor 1,Double,parts per million,ppm,READONLY,ABCD
ExhaustFan,Exhaust Fan,Communication Status,String,unitless,-,READONLY,ABCD
ExhaustFan,Exhaust Fan,Damper Fail Status,String,unitless,-,READONLY,ABCD
ExhaustFan,Exhaust Fan,Damper Status,String,unitless,-,READONLY,ABCD
ExhaustFan,Exhaust Fan,Fan Fail Status,String,unitless,-,READONLY,ABCD
ExhaustFan,Exhaust Fan,Fire Alarm Status,String,unitless,-,READONLY,ABCD
ExhaustFan,Exhaust Fan,HOA Status,String,unitless,-,READONLY,ABCD
ExhaustFan,Exhaust Fan,High CO Setpoint,Double,parts per million,ppm,WRITABLE,ABCD
ExhaustFan,Exhaust Fan,High Speed Command,String,unitless,-,WRITABLE,ABCD
ExhaustFan,Exhaust Fan,High Speed Command Status,String,unitless,-,READONLY,ABCD
ExhaustFan,Exhaust Fan,High Speed Run Status,String,unitless,-,READONLY,ABCD
ExhaustFan,Exhaust Fan,Low CO Setpoint,Double,parts per million,ppm,WRITABLE,ABCD
ExhaustFan,Exhaust Fan,Low Speed Command,String,unitless,-,WRITABLE,ABCD
ExhaustFan,Exhaust Fan,Low Speed Command Status,String,unitless,-,READONLY,ABCD
ExhaustFan,Exhaust Fan,Low Speed Run Status,String,unitless,-,READONLY,ABCD
ExhaustFan,Exhaust Fan,On Off Command,String,unitless,-,WRITABLE,ABCD
ExhaustFan,Exhaust Fan,On Off Command Enable,String,unitless,-,WRITABLE,ABCD
ExhaustFan,Exhaust Fan,Plant Enable,String,unitless,-,WRITABLE,ABCD
ExhaustFan,Exhaust Fan,Plant Reset,String,unitless,-,WRITABLE,ABCD
ExhaustFan,Exhaust Fan,Power Fail Status,String,unitless,-,READONLY,ABCD
ExhaustFan,Exhaust Fan,Power Status,String,unitless,-,READONLY,ABCD
ExhaustFan,Exhaust Fan,Run Hours,Double,hour,hr,READONLY,ABCD
ExhaustFan,Exhaust Fan,Run Hours Setpoint,Double,hour,hr,WRITABLE,ABCD
ExhaustFan,Exhaust Fan,Run Status,String,unitless,-,READONLY,ABCD
ExhaustFan,Exhaust Fan,Speed Status,Float,percent,%,READONLY,ABCD
ExhaustFan,Exhaust Fan,Time Schedule,String,unitless,-,WRITABLE,ABCD
ExhaustFan,Exhaust Fan,Trip Status,String,unitless,-,READONLY,ABCD
ExhaustFan,Exhaust Fan,VFD Run Hours,Double,hour,hr,READONLY,ABCD
ExhaustFan,Exhaust Fan,VFD Speed Command,Float,percent,%,WRITABLE,ABCD
ExhaustFan,Exhaust Fan,VFD Speed Feedback,Float,percent,%,READONLY,ABCD
ExhaustFan,Exhaust Fan,VFD Speed Setpoint,Float,percent,%,WRITABLE,ABCD
ExhaustFanCommon,Exhaust Fan Common,Common Fire Alarm,String,unitless,-,READONLY,ABCD
FM200,FM 200,Activation Status,String,unitless,-,READONLY,ABCD
FM200,FM 200,Common Alarm,String,unitless,-,READONLY,ABCD
FM200,FM 200,Common Fault,String,unitless,-,READONLY,ABCD
FM200,FM 200,Communication Status,String,unitless,-,READONLY,ABCD
FM200,FM 200,Fire Alarm,String,unitless,-,READONLY,ABCD
FM200,FM 200,General Alarm,String,unitless,-,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,Application Mode,String,unitless,-,WRITABLE,ABCD
FanCoilUnit,Fan Coil Unit,Auto Manual Command,String,unitless,-,WRITABLE,ABCD
FanCoilUnit,Fan Coil Unit,Comfort Mode Setpoint,Double,celsius,degC,WRITABLE,ABCD
FanCoilUnit,Fan Coil Unit,Communication Status,String,unitless,-,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,Effective Fan Indication,String,unitless,-,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,Effective HVAC Mode,String,unitless,-,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,Effective Setpoint,Double,celsius,degC,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,Fan Command,String,unitless,-,WRITABLE,ABCD
FanCoilUnit,Fan Coil Unit,Fan Speed Command,String,unitless,-,WRITABLE,ABCD
FanCoilUnit,Fan Coil Unit,Fan Speed Command Enable,String,unitless,-,WRITABLE,ABCD
FanCoilUnit,Fan Coil Unit,Fan Stage Command,String,unitless,-,WRITABLE,ABCD
FanCoilUnit,Fan Coil Unit,High Speed Command,String,unitless,-,WRITABLE,ABCD
FanCoilUnit,Fan Coil Unit,High Speed Status,String,unitless,-,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,Low Speed Command,String,unitless,-,WRITABLE,ABCD
FanCoilUnit,Fan Coil Unit,Low Speed Status,String,unitless,-,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,Manual Occupancy,String,unitless,-,WRITABLE,ABCD
FanCoilUnit,Fan Coil Unit,Medium Speed Command,String,unitless,-,WRITABLE,ABCD
FanCoilUnit,Fan Coil Unit,Medium Speed Status,String,unitless,-,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,Modulating Valve Command,Float,percent,%,WRITABLE,ABCD
FanCoilUnit,Fan Coil Unit,Modulating Valve Position,Float,percent,%,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,Occupancy Status,String,unitless,-,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,Occupied Setpoint,Double,celsius,degC,WRITABLE,ABCD
FanCoilUnit,Fan Coil Unit,On Off Command,String,unitless,-,WRITABLE,ABCD
FanCoilUnit,Fan Coil Unit,On Off Status,String,unitless,-,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,PreComfort Mode Setpoint,Double,celsius,degC,WRITABLE,ABCD
FanCoilUnit,Fan Coil Unit,Present Application Mode,String,unitless,-,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,Present Occupancy,String,unitless,-,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,Present Operating Mode,String,unitless,-,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,Present Setpoint Cooling Comfort,Double,celsius,degC,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,Present Setpoint Offset,Double,celsius,degC,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,Return Filter Status,String,unitless,-,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,Return Temperature,Double,celsius,degC,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,Return Temperature Setpoint,Double,celsius,degC,WRITABLE,ABCD
FanCoilUnit,Fan Coil Unit,Run Status,String,unitless,-,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,Set Point Dial,Double,celsius,degC,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,Setpoint Absolute,Double,celsius,degC,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,Setpoint Heating Comfort,Double,celsius,degC,WRITABLE,ABCD
FanCoilUnit,Fan Coil Unit,Standby Setpoint,Double,celsius,degC,WRITABLE,ABCD
FanCoilUnit,Fan Coil Unit,Supervisory Fan Speed,String,unitless,-,WRITABLE,ABCD
FanCoilUnit,Fan Coil Unit,Supervisory HVAC Mode,String,unitless,-,WRITABLE,ABCD
FanCoilUnit,Fan Coil Unit,Unit Auto Status,String,unitless,-,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,Unoccupied Setpoint,Double,celsius,degC,WRITABLE,ABCD
FanCoilUnit,Fan Coil Unit,Valve Command,String,unitless,-,WRITABLE,ABCD
FanCoilUnit,Fan Coil Unit,Valve Command Enable,String,unitless,-,WRITABLE,ABCD
FanCoilUnit,Fan Coil Unit,Valve Position,String,unitless,-,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,Valve Status,String,unitless,-,READONLY,ABCD
FanCoilUnit,Fan Coil Unit,Wall Module Setpoint,Double,celsius,degC,READONLY,ABCD
FCUIT,Fan Coil Unit IT,Common Chilled Water Return Temperature,Double,celsius,degC,READONLY,ABCD
FCUIT,Fan Coil Unit IT,Common Chilled Water Supply Temperature,Double,celsius,degC,READONLY,ABCD
FCUIT,Fan Coil Unit IT,Common Return Air Humidity,Float,percent,%,READONLY,ABCD
FCUIT,Fan Coil Unit IT,Common Return Air Temperature,Double,celsius,degC,READONLY,ABCD
FCUIT,Fan Coil Unit IT,Communication Status,String,unitless,-,READONLY,ABCD
FCUIT,Fan Coil Unit IT,Fire Alarm Status,String,unitless,-,READONLY,ABCD
FCUIT,Fan Coil Unit IT,Return Air Temperature Setpoint,Double,celsius,degC,WRITABLE,ABCD
FCUIT,Fan Coil Unit IT,Space Temperature,Double,celsius,degC,READONLY,ABCD
FCUIT,Fan Coil Unit IT,Unit 1 Air Flow Fail Status,String,unitless,-,READONLY,ABCD
FCUIT,Fan Coil Unit IT,Unit 1 Chilled Water Return Temperature,Double,celsius,degC,READONLY,ABCD
FCUIT,Fan Coil Unit IT,Unit 1 Chilled Water Supply Temperature,Double,celsius,degC,READONLY,ABCD
FCUIT,Fan Coil Unit IT,Unit 1 HOA Status,String,unitless,-,READONLY,ABCD
FCUIT,Fan Coil Unit IT,Unit 1 On Off Command,String,unitless,-,WRITABLE,ABCD
FCUIT,Fan Coil Unit IT,Unit 1 Run Status,String,unitless,-,READONLY,ABCD
FCUIT,Fan Coil Unit IT,Unit 1 Supply Air Damper Command,String,unitless,-,WRITABLE,ABCD
FCUIT,Fan Coil Unit IT,Unit 1 Supply Air Temperature,Double,celsius,degC,READONLY,ABCD
FCUIT,Fan Coil Unit IT,Unit 1 Trip Status,String,unitless,-,READONLY,ABCD
FCUIT,Fan Coil Unit IT,Unit 1 Valve Command,Float,percent,%,WRITABLE,ABCD
FCUIT,Fan Coil Unit IT,Unit 2 Air Flow Fail Status,String,unitless,-,READONLY,ABCD
FCUIT,Fan Coil Unit IT,Unit 2 Chilled Water Return Temperature,Double,celsius,degC,READONLY,ABCD
FCUIT,Fan Coil Unit IT,Unit 2 Chilled Water Supply Temperature,Double,celsius,degC,READONLY,ABCD
FCUIT,Fan Coil Unit IT,Unit 2 HOA Status,String,unitless,-,READONLY,ABCD
FCUIT,Fan Coil Unit IT,Unit 2 On Off Command,String,unitless,-,WRITABLE,ABCD
FCUIT,Fan Coil Unit IT,Unit 2 Run Status,String,unitless,-,READONLY,ABCD
FCUIT,Fan Coil Unit IT,Unit 2 Supply Air Damper Command,String,unitless,-,WRITABLE,ABCD
FCUIT,Fan Coil Unit IT,Unit 2 Supply Air Temperature,Double,celsius,degC,READONLY,ABCD
FCUIT,Fan Coil Unit IT,Unit 2 Trip Status,String,unitless,-,READONLY,ABCD
FCUIT,Fan Coil Unit IT,Unit 2 Valve Command,Float,percent,%,WRITABLE,ABCD
FilterationPump,Filteration Pump,Communication Status,String,unitless,-,READONLY,ABCD
FilterationPump,Filteration Pump,HOA Status,String,unitless,-,READONLY,ABCD
FilterationPump,Filteration Pump,Line Pressure,Double,bar,bar,READONLY,ABCD
FilterationPump,Filteration Pump,Run Status,String,unitless,-,READONLY,ABCD
FilterationPump,Filteration Pump,Trip Status,String,unitless,-,READONLY,ABCD
FireAlarm,Fire Alarm,Common Fault Alarm,String,unitless,-,READONLY,ABCD
FireAlarm,Fire Alarm,Fire Alarm,String,unitless,-,READONLY,ABCD
FACP,Fire Alarm Control Panel,Common Fault,String,unitless,-,READONLY,ABCD
FACP,Fire Alarm Control Panel,Fire Alarm,String,unitless,-,READONLY,ABCD
FACP,Fire Alarm Control Panel,Healthy Status,String,unitless,-,READONLY,ABCD
FireDamper,Fire Damper,Damper Position,String,unitless,-,READONLY,ABCD
FireDieselPump,Fire Diesel Pump,Communication Status,String,unitless,-,READONLY,ABCD
FireDieselPump,Fire Diesel Pump,Diesel Level,Float,percent,%,READONLY,ABCD
FireDieselPump,Fire Diesel Pump,Diesel Tank Level Status,String,unitless,-,READONLY,ABCD
FireDieselPump,Fire Diesel Pump,HOA Status,String,unitless,-,READONLY,ABCD
FireDieselPump,Fire Diesel Pump,Run Status,String,unitless,-,READONLY,ABCD
FireDieselPump,Fire Diesel Pump,Trip Status,String,unitless,-,READONLY,ABCD
FireElectricalPump,Fire Electrical Pump,Communication Status,String,unitless,-,READONLY,ABCD
FireElectricalPump,Fire Electrical Pump,Fail To Start,String,unitless,-,READONLY,ABCD
FireElectricalPump,Fire Electrical Pump,Run Status,String,unitless,-,READONLY,ABCD
FireElectricalPump,Fire Electrical Pump,Trip Status,String,unitless,-,READONLY,ABCD
FireExtinguisherPanel,Fire Extinguisher Panel,Common Alarm,String,unitless,-,READONLY,ABCD
FireExtinguisherPanel,Fire Extinguisher Panel,Common Fault,String,unitless,-,READONLY,ABCD
FireExtinguisherPanel,Fire Extinguisher Panel,Communication Status,String,unitless,-,READONLY,ABCD
FireExtinguisherPanel,Fire Extinguisher Panel,Power Status,String,unitless,-,READONLY,ABCD
FireJockeyPump,Fire Jockey Pump,Communication Status,String,unitless,-,READONLY,ABCD
FireJockeyPump,Fire Jockey Pump,Run Status,String,unitless,-,READONLY,ABCD
FireJockeyPump,Fire Jockey Pump,Trip Status,String,unitless,-,READONLY,ABCD
FirePumpSetCommon,Fire Pump Set Common,Communication Status,String,unitless,-,READONLY,ABCD
FirePumpSetCommon,Fire Pump Set Common,Line Pressure,Double,bar,bar,READONLY,ABCD
FirePumpSetCommon,Fire Pump Set Common,Pressure Low Level Alarm,String,unitless,-,READONLY,ABCD
FirePumpSetCommon,Fire Pump Set Common,Pressure Low Level Alarm Setpoint,Double,bar,bar,WRITABLE,ABCD
FireSuppressionSystem,Fire Suppression System,Discharge,String,unitless,-,READONLY,ABCD
FireSuppressionSystem,Fire Suppression System,Fire,String,unitless,-,READONLY,ABCD
FireSuppressionSystem,Fire Suppression System,Trouble,String,unitless,-,READONLY,ABCD
FireWaterTank,Fire Water Tank,Communication Status,String,unitless,-,READONLY,ABCD
FireWaterTank,Fire Water Tank,Fire Level Alarm,String,unitless,-,READONLY,ABCD
FireWaterTank,Fire Water Tank,Fire Level Alarm Setpoint,Double,meter,m,WRITABLE,ABCD
FireWaterTank,Fire Water Tank,High Level Setpoint,Double,meter,m,WRITABLE,ABCD
FireWaterTank,Fire Water Tank,High Level Status,String,unitless,-,READONLY,ABCD
FireWaterTank,Fire Water Tank,Low Level Setpoint,Double,meter,m,WRITABLE,ABCD
FireWaterTank,Fire Water Tank,Low Level Status,String,unitless,-,READONLY,ABCD
FireWaterTank,Fire Water Tank,Tank Level,Double,meter,m,READONLY,ABCD
FireWaterTank,Fire Water Tank,Water Tank Level,Float,percent,%,READONLY,ABCD
FoamSystem,Foam System,Activation Status,String,unitless,-,READONLY,ABCD
FoamSystem,Foam System,Common Alarm,String,unitless,-,READONLY,ABCD
FoamSystem,Foam System,Common Fault,String,unitless,-,READONLY,ABCD
FoamSystem,Foam System,Communication Status,String,unitless,-,READONLY,ABCD
FoamSystem,Foam System,Power Status,String,unitless,-,READONLY,ABCD
FreshAirDamper,Fresh Air Damper,Damper Position,String,unitless,-,READONLY,ABCD
FreshAirFan,Fresh Air Fan,Air Flow Fail Status,String,unitless,-,READONLY,ABCD
